UserID,SessionNum,ActionClusterNum,DistinguishingFeatures,ActionSeq,KeywordClusterNum,Keywords,QuerySeq,pSkip,Click@1-5,MaxRR,MeanRR,AbandonmentRate,ReformulationRate,QueriesCount,ClicksPerQuery
8065142,3,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,jetblue,1,0,0,0,1,0,1,0
2057050,40,-1  6,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
6:NewQuery->Click6-10
6:NewQuery->Click6-10->Empty
6:NewQuery->Click6-10->NextPage
6:Click6-10->Click1-5",NewQuery->Click6-10,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,easu and the kenites,0.857142857,0,0.142857143,0.142857143,0,0,1,1
881500,22,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,web site for lee county school board job list,1,0,0,0,1,0,1,0
6608249,9,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,girls in the shower,0,1,1,1,0,0,1,1
63364,37,19  1,,NewQuery->Click1-5,19,edu/university/college/ucsd/admissions/nyu/20college/marshallcollege/iowa/rankings,nash community college,0,1,1,1,0,0,1,1
253997,41,22  1,,NewQuery->Click1-5,22,walmart/walgreens/lowes/jcpenney/mervyns/macys/nordstrom/jcpenny/goodwill/sears,new walmart plano texas,0,1,1,1,0,0,1,1
984046,19,2  6,"6:Click1-5->Click1-5
6:NewQuery->Click1-5->Click1-5
6:NewQuery->Click1-5
6:Click1-5->Click1-5->Click1-5",NewQuery->Click1-5->Click1-5,2,homes/furniture/apartments/houses/realty/realestate/realtors/cabinet/cabinets/house,invisible dog fence installation,0.333333333,1,1,0.666666667,0,0,1,2
258147,13,118  1,,NewQuery,118,report/credit/carfaxreport/equifax/experian/annualcreditreport/fraud/tax/social/security,carfaxreport,1,0,0,0,1,0,1,0
9091475,12,58  1,,NewQuery,58,video/videos/youtube/vids/vidgals/girlfriendsfilms/googlevideo/vidio/tube/clips,music videos,1,0,0,0,1,0,1,0
4509292,7,-1  10,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
10:Click1-5->Click1-5
10:Click1-5->NewQuery
10:Click1-5->Click6-10
10:NewQuery->RefinedQuery->Click1-5->Click1-5",NewQuery->RefinedQuery->Click1-5->Click1-5->RefinedQuery->Click6-10,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,constipation sugery->constipation surgery->constipation sugery,0.595238095,0.333333333,0.321428571,0.279761905,0.333333333,0.666666667,3,1
10599168,13,55  1,,NewQuery,55,help/y6/natacion/yhtac/ym/yahcom/stop/race/girl/game,im help,1,0,0,0,1,0,1,0
13744997,12,23  1,,NewQuery->Click1-5,23,ncaa/sports/league/wnba/espn/nba/yahoosports/basketball/sportsline/sportsbook,sec sports,0,1,1,1,0,0,1,1
5103121,25,57  1,,NewQuery->Click1-5->NewQuery->Click1-5->Click1-5->Click1-5->Click1-5->Click1-5,57,dictionary/crossword/webster/websters/dictionarey/thesaurus/crosswords/itiondictionary/lingo/primate,dictionary->owls and photos,0.25,1,0.75,0.7,0,0,2,3
3787204,29,-1  14,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
14:NewQuery->NextPage->NextPage->NextPage
14:NewQuery->NextPage->NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage->NewQuery",NewQuery->Click1-5->Click6-10->NewQuery->Click11+->Click11+,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,mitochondria->slow recovery time,0.829545455,0.5,0.216666667,0.15094697,0,0,2,2
21331590,14,0  2,"2:NewQuery->NewQuery->Click1-5
2:NewQuery->NewQuery->NewQuery
2:Click1-5->NewQuery->NewQuery
2:NewQuery->NewQuery->Empty",NewQuery->NewQuery->Click1-5->Click11+->NewQuery->Click1-5,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,imported nissan skyline for sale->used nissan skyline->japanese imports,0.4,0.666666667,1,0.775,0.333333333,0,3,1
620050,37,11  1,,NewQuery->Click1-5->NewQuery->Click1-5,11,mapquest/maps/map/gps/garmin/longitude/mapqwest/locate/lattitude/idaho,mapquest->pizza hut park,0,1,1,1,0,0,2,1
8631379,4,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,home box office,0.666666667,1,0.333333333,0.333333333,0,0,1,1
1653186,12,38  1,,NewQuery->Click1-5,38,court/department/inmates/prisons/courts/dept/county/prison/courthouse/jail,michigan department of corrections,0.5,1,0.5,0.5,0,0,1,1
7008431,1,8  1,,NewQuery,8,pages/phone/phones/mobile/ringtones/cingular/verizon/telephone/call/codes,blackberry,1,0,0,0,1,0,1,0
1967864,161,0  5,"5:NewQuery->Click1-5->Click1-5
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->Click6-10->Click1-5->Click6-10,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,bren mkii parts kit,0.375,1,1,0.360238095,0,0,1,5
331935,13,13  1,,NewQuery->Click1-5->NewQuery->RefinedQuery->Click1-5->NewQuery->Click1-5,13,randy/andrew/taylor/jackson/james/mcphee/chesney/daughtry/reggae/marley,lil john->smoking giun->smoking gun->lil john murder,0.488888889,0.75,0.511111111,0.511111111,0.25,0.25,4,0.75
20879110,0,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,nevada track stats,1,0,0,0,1,0,1,0
17209765,9,-1  18,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
18:NextPage->NewQuery
18:NewQuery->NextPage->Empty
18:NewQuery->NextPage->NewQuery
18:NewQuery->NewQuery",NewQuery->NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,go.drive.ne.jp->hmen.ojaru.jp,1,0,0,0,1,0,2,0
4680562,6,92  1,,NewQuery->NewQuery->Click1-5->Click1-5->Click1-5->Click11+,92,20city/20salon/20mark/20mad/20pussy/eurovision/20shower/20village/horsetopia/20lives,april 20fools 20treats->treats for april fools,0.818181818,0.5,1,0.373863636,0.5,0,2,2
3091058,58,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,the huns thumbs-up,0,1,1,1,0,0,1,1
9718833,16,41  1,,NewQuery->NewQuery->Click1-5->Click1-5->Click1-5->NewQuery,41,dmv/york/nylottery/nys/driverslicense/nycserv/nycgov/newyorklottery/department/nyc,nylottery.org->nylottery->nylottery.org,0,0.333333333,1,1,0.666666667,0,3,1
4911980,65,4  1,,NewQuery,4,surgery/disease/cancer/symptoms/mumps/diseases/health/epidemic/brain/spine,cancer,1,0,0,0,1,0,1,0
9970587,5,2  4,"4:NewQuery->NewQuery
4:NewQuery->NewQuery->Click1-5
4:NewQuery->Click1-5
4:NewQuery->Click1-5->Empty",NewQuery->NewQuery->NewQuery->NewQuery->NewQuery->NewQuery,2,homes/furniture/apartments/houses/realty/realestate/realtors/cabinet/cabinets/house,pet smart->as seen on tv->ebay->khols->as seen on tv->magic bullet,1,0,0,0,1,0,6,0
446848,53,17  1,,NewQuery->Click1-5,17,ebay/craigslist/craigs/craiglist/classifieds/orleans/chesapeake/craigslists/newyorksportsclub/norfolk,ebay,0,1,1,1,0,0,1,1
14572075,56,21  1,,NewQuery,21,pratt/vicky/ashley/beverly/alicia/nicole/kate/julie/jessica/nina,ashley,1,0,0,0,1,0,1,0
2222714,165,17  1,,NewQuery->Click1-5,17,ebay/craigslist/craigs/craiglist/classifieds/orleans/chesapeake/craigslists/newyorksportsclub/norfolk,ebay,0,1,1,1,0,0,1,1
5295257,15,37  1,,NewQuery,37,http/omhttp/oglehttp/web/mhttp/https/httppppp/httphair/portauthority/webquests,mhttp,1,0,0,0,1,0,1,0
3410363,19,1  3,"3:Click1-5->NewQuery
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->Click1-5->NewQuery->Click1-5,1,hotels/hotel/inn/casino/resort/vegas/marriott/cruises/motel/resorts,cirque du soliel->coral springs center for the arts->seminole hard rock hotel,0.166666667,1,0.833333333,0.833333333,0,0,3,1
1947463,83,3  3,"3:NewQuery->Click1-5->Empty
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery,3,recipes/restaurant/recipe/salad/restaurants/diet/food/cooking/foods/steak,squash recipes->zucchini casserole,0.8,0.5,0.2,0.2,0.5,0,2,0.5
2359944,12,11  1,,NewQuery->RefinedQuery->Click1-5,11,mapquest/maps/map/gps/garmin/longitude/mapqwest/locate/lattitude/idaho,mapqwest->mapquest,0,0.5,1,1,0.5,0.5,2,0.5
17210300,7,10  1,,NewQuery,10,myspace/layouts/backgrounds/wallpapers/eharmony/facebook/friendster/livejournal/xanga/myspacelayouts,myspace1,1,0,0,0,1,0,1,0
8642168,41,49  1,,NewQuery,49,netzero/gateway/network/2wire/intranet/singlesnet/netti/isp/trendway/channel,internet,1,0,0,0,1,0,1,0
329894,54,25  1,,NewQuery->Click1-5->Click6-10->NewQuery->Click1-5,25,wedding/bridal/gifts/invitations/gowns/brides/anniversary/hallmark/tuxedos/tuxedo,bridal->6 anniversary,0.375,1,1,0.78125,0,0,2,1.5
763570,173,107  1,,NewQuery->Click1-5->NewQuery->NewQuery,107,day/parade/thankful/mommies/cinco/gras/patricks/mardi/ass/memorial,airport security size->beautiful god given day->being thankful,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,0,3,0.333333333
652178,91,69  1,,NewQuery->NewQuery,69,tickets/airline/ticket/flights/broadway/nashville/ticketshttp/cheapticket/20tickets/travel,the used->cheap airline tickets,1,0,0,0,1,0,2,0
47906,0,26  3,"3:NextPage->NextPage->NextPage
3:NextPage->NextPage
3:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->NewQuery->Click1-5,26,snakes/animals/zoo/dogs/humane/kennels/dolphins/retrievers/puppies/rabbits,chocolate lab->labrador stud wanted->labrador gator point,0.25,0.666666667,0.75,0.75,0.333333333,0,3,0.666666667
11609303,4,82  1,,NewQuery->Click1-5,82,bbb/buisnes/bangbros/oklahoma/blingo/bbandt/blingbling/bbmak/bbmack/bb,bbandt,0,1,1,1,0,0,1,1
5947816,10,50  1,,NewQuery,50,mexico/holland/uruguay/puerto/namibia/honduras/france/jamaica/mauritius/hollandamerica,jamaica libary,1,0,0,0,1,0,1,0
8201281,10,-1  10,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
10:Click1-5->Click1-5
10:Click1-5->NewQuery
10:Click1-5->Click6-10
10:NewQuery->RefinedQuery->Click1-5->Click1-5",NewQuery->Click6-10->NewQuery->Click1-5->Click6-10->NewQuery->RefinedQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,florida sld->florida sld description->florida eh description->florida eh education description,0.712962963,0.5,0.537037037,0.391203704,0.25,0.25,4,1
15877103,8,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,camp jeep,1,0,0,0,1,0,1,0
6115030,8,24  2,"2:NewQuery->Click1-5->Click1-5
2:NewQuery->Click1-5
2:NewQuery->Click1-5->Click1-5->Click1-5
2:Click1-5->NextPage",NewQuery->Click1-5->Click6-10,24,naked/galleries/std/adult/penis/babes/swingers/erotic/clitoris/orgasm,catfishing,0.666666667,1,0.333333333,0.25,0,0,1,2
239425,40,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,apprentice,0,1,1,1,0,0,1,1
15792889,0,-1  18,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
18:NextPage->NewQuery
18:NewQuery->NextPage->Empty
18:NewQuery->NextPage->NewQuery
18:NewQuery->NewQuery",NewQuery->NewQuery->NewQuery->NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,dark world by night->dark 20world 20by 20night->dark world by night->google,1,0,0,0,1,0,4,0
6724109,9,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,june carter,0,1,1,1,0,0,1,1
9071550,31,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,butler eagle pa,0,1,1,1,0,0,1,1
9223200,13,47  1,,NewQuery->NewQuery->Click6-10->NewQuery->NewQuery->Click1-5->Click1-5->Click6-10->Click1-5->NewQuery->Click1-5,47,tabs/guitar/sevenfold/band/billboard/rock/groban/bands/gibson/chord,amercian->billboard top 10->billboard top 10 for wekk may 1 2006->billboard top 10 for week of may 1 2006->billboard top 10,0.637566138,0.4,0.547619048,0.351322751,0.4,0,5,1.2
1188402,138,3  2,"2:NewQuery->NextPage
2:NewQuery->Click1-5
2:NextPage->NextPage->NextPage
2:NextPage->NextPage",NewQuery->Click1-5->Click1-5->Click1-5->Click6-10->NewQuery->Click1-5,3,recipes/restaurant/recipe/salad/restaurants/diet/food/cooking/foods/steak,roast chicken timetable->prenatal visits,0.166666667,1,1,0.75,0,0,2,2.5
2650696,11,44  1,,NewQuery->Click1-5->NewQuery->Click1-5->NewQuery->Click1-5->NewQuery->Click1-5->NewQuery->Click1-5,44,hospital/dr/iowa/doctors/medical/kaiser/physicians/orthodontist/drs/hospitals,dr. studin plastic surgeon->top ten plastic surgeons in ny->dr. leipziger->castle connolly medical guide->plastic surgeon dr. alan gold on long island,0.1,1,0.9,0.9,0,0,5,1
1609874,89,4  1,,NewQuery->RefinedQuery->NewQuery->RefinedQuery->Click1-5->NewQuery->Click1-5,4,surgery/disease/cancer/symptoms/mumps/diseases/health/epidemic/brain/spine,fattest person in the world->fattest person in the world ever->guiness book of world records->guinness book of world records->conversion,0,0.4,1,1,0.6,0.4,5,0.4
5266306,88,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->NewQuery->Click11+,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,madonna confessions tour setlist->madonna,0.616666667,0.5,0.55,0.383333333,0,0,2,1.5
2538668,16,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,shopping list for household and food,0.666666667,1,0.333333333,0.333333333,0,0,1,1
8375497,18,14  1,,NewQuery->Click1-5->NewQuery->RefinedQuery->Click1-5->Click1-5,14,news/newspaper/herald/magazine/journal/newspapers/tribune/gazette/obituaries/magazines,appalachia va.->applachia va. newspapers->appalachia va. newspapers,0.333333333,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,3,1
2933643,19,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,go->drudge report,0,0.5,1,1,0.5,0,2,0.5
2658408,20,77  1,,NewQuery->RefinedQuery->Click1-5,77,bus/amtrak/buses/transit/transportation/greyhound/staten/railroadarizona/railroadtucson/busesforsale,atlantic city bus staten island->staten island bus to atlantic city,0,0.5,1,1,0.5,0.5,2,0.5
12319719,17,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,hiccup heaven->hiccup clips for sale,0,0.5,1,1,0.5,0,2,0.5
4902464,102,-1  14,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
14:NewQuery->NextPage->NextPage->NextPage
14:NewQuery->NextPage->NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage->NewQuery",NewQuery->NewQuery->NewQuery->Click1-5->NewQuery->NewQuery->NewQuery->Click1-5->Click1-5->NewQuery->Click1-5->Click6-10,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,danny kaye inchworm->danny kaye->yahoo->danny kaye five pennies->danny kaye->yahoo->danny kaye,0.416666667,0.428571429,0.583333333,0.5625,0.571428571,0,7,0.714285714
12386602,2,49  1,,NewQuery,49,netzero/gateway/network/2wire/intranet/singlesnet/netti/isp/trendway/channel,inernet options,1,0,0,0,0,0,1,0
120398,18,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,bls data,0,1,1,1,0,0,1,1
8041,46,-1  14,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
14:NewQuery->NextPage->NextPage->NextPage
14:NewQuery->NextPage->NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage->NewQuery",NewQuery->RefinedQuery->NewQuery->NewQuery->NewQuery->NewQuery->NewQuery->NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,music notes->music notes->trumpet->cartoon trumpet->animated trumpet->cartoon trumpet->picture trumpet->animated trumpet,1,0,0,0,0.875,0.125,8,0
1191339,42,9  1,,NewQuery->Click1-5,9,tv/radio/channel/cnn/fox/degrassi/television/veracruz/puerto/sanyo,msnbc,0,1,1,1,0,0,1,1
2140022,57,4  1,,NewQuery->Click1-5,4,surgery/disease/cancer/symptoms/mumps/diseases/health/epidemic/brain/spine,fifth disease,0,1,1,1,0,0,1,1
5954929,18,38  1,,NewQuery->Click1-5->Click1-5,38,court/department/inmates/prisons/courts/dept/county/prison/courthouse/jail,texas department of transportation,0,1,1,1,0,0,1,2
3194921,92,24  2,"2:NewQuery->Click1-5->Click1-5
2:NewQuery->Click1-5
2:NewQuery->Click1-5->Click1-5->Click1-5
2:Click1-5->NextPage",NewQuery->Click1-5->NewQuery->RefinedQuery->Click1-5->Click1-5->Click1-5->Click11+->Click11+,24,naked/galleries/std/adult/penis/babes/swingers/erotic/clitoris/orgasm,drunk galleries->kar's adult playground->kara's adult playground,0.391304348,0.666666667,0.75,0.619824017,0.333333333,0.333333333,3,2
5586473,11,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,dallas county vet clinic->dallas county veterinary hospital,0.5,0.5,0.5,0.5,0.5,0,2,0.5
3898113,14,1  3,"3:Click1-5->NewQuery
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery->Click1-5,1,hotels/hotel/inn/casino/resort/vegas/marriott/cruises/motel/resorts,hampton inn,0,1,1,1,0,0,1,1
1568179,24,41  1,,NewQuery->Click1-5,41,dmv/york/nylottery/nys/driverslicense/nycserv/nycgov/newyorklottery/department/nyc,ca.dmv,0.5,1,0.5,0.5,0,0,1,1
55733,26,56  1,,NewQuery->Click1-5,56,idol/talent/show/banjo/kazooie/saddlery/survivor/chef/bold/winner,american idol,0,1,1,1,0,0,1,1
3807867,4,-1  12,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
12:NextPage->Click1-5
12:NewQuery->NextPage->Click1-5->Empty
12:Click1-5->NewQuery
12:NewQuery->Click1-5->NewQuery",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,colorado early intervention,0,1,1,1,0,0,1,1
150420,74,13  1,,NewQuery,13,randy/andrew/taylor/jackson/james/mcphee/chesney/daughtry/reggae/marley,brian shadeler new buffalo mi,1,0,0,0,1,0,1,0
6957553,12,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,castawaycritters,0,1,1,1,0,0,1,1
481955,66,0  5,"5:NewQuery->Click1-5->Click1-5
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,ama motocross,0,1,1,1,0,0,1,1
962987,31,12  3,"3:NewQuery->Click1-5
3:NewQuery->Click1-5->Empty
3:NewQuery->Empty",NewQuery->Click1-5,12,dell/laptop/windows/printer/spyware/hp/computer/mcafee/kodak/uninstaller,mac,0.75,1,0.25,0.25,0,0,1,1
2516313,44,33  1,,NewQuery->Click1-5->Click11+->NewQuery,33,jobs/resume/unemployment/job/examples/resumes/usajobs/hr/labor/columbus,gov jobs in va->federal jobs in va,0.8,0.5,1,0.55,0.5,0,2,1
23804245,0,24  3,"3:NextPage->Click11+
3:NextPage->NextPage
3:Click11+->Click11+",NewQuery->Click1-5,24,naked/galleries/std/adult/penis/babes/swingers/erotic/clitoris/orgasm,naughty sites,0,1,1,1,0,0,1,1
1731469,3,90  1,,NewQuery->NewQuery->RefinedQuery,90,logo/pins/icon/crucifix/tattoos/symbols/crosses/logos/objects/designs,flip logos->circa logos->circa logo,1,0,0,0,0.666666667,0.333333333,3,0
15142539,7,-1  12,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
12:NextPage->Click1-5
12:NewQuery->NextPage->Click1-5->Empty
12:Click1-5->NewQuery
12:NewQuery->Click1-5->NewQuery",NewQuery->NewQuery->Click1-5->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,harris onlineinvesting->harris private bank,0,0.5,1,1,0.5,0,2,1
2140948,40,17  1,,NewQuery->Click1-5,17,ebay/craigslist/craigs/craiglist/classifieds/orleans/chesapeake/craigslists/newyorksportsclub/norfolk,ebay,0,1,1,1,0,0,1,1
4882166,0,91  1,,NewQuery->Click6-10->Click6-10->Click1-5->Click11+->Click11+,91,hair/haircuts/shampoo/styles/hairy/20styles/hairgrower/hairstyle/lightlyshaved/straightener,hairstyle,0.919354839,1,1,0.26047107,0,0,1,5
4586546,77,3  3,"3:NewQuery->Click1-5->Empty
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery->Click1-5,3,recipes/restaurant/recipe/salad/restaurants/diet/food/cooking/foods/steak,chuck e cheese hawaii,0.666666667,1,0.333333333,0.333333333,0,0,1,1
5485746,48,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click11+,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,shattuck lecture,0.9,0,0.1,0.1,0,0,1,1
11981718,8,45  1,,NewQuery,45,shoes/jeans/nike/boots/mens/footlocker/sunglasses/socks/shoe/kors,white longsleeves shirt,1,0,0,0,1,0,1,0
4215294,29,32  1,,NewQuery->Click1-5,32,com/biz/qvc/yahoo/newbusinesschecklist/heavyshop/nflcom/netgamez/nadinecompany/yahoocom,thehun com,0,1,1,1,0,0,1,1
7020913,1,77  1,,NewQuery,77,bus/amtrak/buses/transit/transportation/greyhound/staten/railroadarizona/railroadtucson/busesforsale,amtrak,1,0,0,0,1,0,1,0
11348245,11,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,qvc,0,1,1,1,0,0,1,1
7482483,68,114  1,,NewQuery->NewQuery->NewQuery->Click1-5,114,dvd/disk/dvd43free/shrinkdvd/dvdk/windvd2000/interdvd/discs/disc/software,zip drives->definition of zip drives->zip discs,0,0.333333333,1,1,0.666666667,0,3,0.333333333
11388640,2,96  1,,NewQuery,96,harmony/pffcu/pffcn/dog/house/////,f,1,0,0,0,1,0,1,0
18194858,20,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,construction repairs->new hampshire construction companies repairs,0,0.5,1,1,0.5,0,2,0.5
2070520,2,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->Click1-5->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,pasadena showcase house->getty museum->chelsea flower show,0,1,1,1,0,0,3,1
178258,48,65  1,,NewQuery,65,ww/1010wins/wowtgp/wfboom/wkufnd/wwmt/wtov/wwamu/cheap/gold,wse,1,0,0,0,1,0,1,0
9657348,26,4  1,,NewQuery->Click1-5,4,surgery/disease/cancer/symptoms/mumps/diseases/health/epidemic/brain/spine,glaucoma surgery,0.5,1,0.5,0.5,0,0,1,1
2415769,169,14  1,,NewQuery->Click1-5->NewQuery->RefinedQuery->Click1-5,14,news/newspaper/herald/magazine/journal/newspapers/tribune/gazette/obituaries/magazines,new york times->new york timesb learning->new york times learning,0,0.666666667,1,1,0.333333333,0.333333333,3,0.666666667
8920692,18,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,pet shop boys the night i fell in love,0.5,1,0.5,0.5,0,0,1,1
1924998,95,14  1,,NewQuery->NewQuery->Click1-5->NewQuery->Click1-5->Click1-5,14,news/newspaper/herald/magazine/journal/newspapers/tribune/gazette/obituaries/magazines,gu press->gallaudet press->harris communications,0.25,0.666666667,0.75,0.75,0.333333333,0,3,1
2942541,0,23  1,,NewQuery,23,ncaa/sports/league/wnba/espn/nba/yahoosports/basketball/sportsline/sportsbook,march madness,1,0,0,0,1,0,1,0
6314915,44,5  1,,NewQuery->Click1-5->NewQuery->Click1-5,5,google/search/jeeves/googles/wikepedia/encylopedia/fotosearch/discovery/googlezipcodes/metasearch,google->ask,0,1,1,1,0,0,2,1
9954165,38,0  2,"2:NewQuery->NewQuery->Click1-5
2:NewQuery->NewQuery->NewQuery
2:Click1-5->NewQuery->NewQuery
2:NewQuery->NewQuery->Empty",NewQuery->Click1-5->NewQuery->NewQuery->Click6-10,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,colorado springs automobile car dealer->penhkus mazda->colorado springs automobile car dealer,0.6875,0.333333333,0.3125,0.3125,0.333333333,0,3,0.666666667
